OPERATION_ID,OPERATION_NAME,CITY,ADDRESS_LINE,ZIPCODE,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_DEFICIENCIES,DEFICIENCY_RATE,HIGH_DEFICIENCY_RATE,TOTAL_CAPACITY,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,YEARS_IN_OPERATION,IS_ACCREDITED,ACCEPTS_SUBSIDIES,HAS_CORRECTIVE_ACTION,HAS_ADVERSE_ACTION,WAS_TEMP_CLOSED,place_id,google_name,google_rating,google_review_count,match_confidence
95664,Jewish Community Center Child Care,SAN ANTONIO,12500 NW MILITARY HWY,78231 1897,0,5,1,0,1,7,1.167,0.0,325,6,0,26.4,1,1,0,0,0,ChIJ23Hqiv5gXIYRcYz6Evc879s,San Antonio Jewish Community,4.8,43.0,medium_confidence
241863,Brodie Lane Child Development Center Child Incorporated,AUSTIN,8105 BRODIE LN,78745 7436,3,1,2,0,2,8,0.571,0.214,82,14,2,21.6,1,0,0,0,0,ChIJ23Np84dLW4YRtjRQkQJ1MAc,Child Inc. Brodie Child Development Center,4.0,9.0,high_confidence
1492345,Legacy Christian Learning Center LLC,SAN ANTONIO,12134 EL SENDERO ST,78233 6720,1,3,2,0,0,6,0.75,0.125,81,8,0,0.0,0,0,0,0,0,ChIJ2Ss8lwKLXIYRt8i9ehOHSIo,"Legacy Christian Learning Center, LLC",5.0,5.0,high_confidence
277628,Michael's Child Care,SAN ANTONIO,645 KAYTON AVE,78210 3503,4,7,6,0,0,17,1.133,0.267,54,15,0,19.7,0,1,0,0,0,ChIJ2SuRT0f2XIYR2a-3jFY_8_E,Michael's Child Care,3.9,14.0,high_confidence
104320,Shepherd of the Hills Presbyterian Church Preschool,AUSTIN,5226 W WILLIAM CANNON DR,78749 2212,1,0,1,0,0,2,0.333,0.167,60,6,0,37.8,0,0,0,0,0,ChIJ2Ul7csBLW4YRUBGEaKws8t4,Shepherd of the Hills Presbyterian Church,4.9,27.0,high_confidence
1465689,Davenn LLC DBA First Steps Learning Center,HOUSTON,7170 CHERRY PARK DR,77095 2713,0,6,3,1,0,10,1.111,0.0,143,9,0,1.5,0,1,0,0,0,ChIJ2VlqXBbRQIYR5wk-J205TtQ,"First Steps Learning Center - Copperfield, Tx",4.6,11.0,medium_confidence
735868,EA Smith YMCA- Brookwood Elementary,HOUSTON,16850 MIDDLEBROOK DR,77059 4700,1,7,1,0,0,9,0.9,0.1,68,10,0,14.8,0,1,0,0,0,ChIJ2VmCFo2bQIYRcaOCG_ln_Cc,Edgar A. Smith Family YMCA,4.1,60.0,medium_confidence
1221368,PCI Imperial,SAN ANTONIO,111 IMPERIAL BLVD,78226 1132,1,0,0,0,0,1,0.125,0.125,99,8,0,9.6,1,0,0,0,0,ChIJ2X8R62dZXIYRC00oLDMrQRg,Pci Imperial,4.5,2.0,high_confidence
101679,Memorial Dr UMC Childrens Weekday School,HOUSTON,12955 MEMORIAL DR,77079 7302,1,3,0,1,0,5,0.625,0.125,327,8,1,38.6,1,0,0,0,0,ChIJ2XNQDVHbQIYRu4mMcnJWy60,MDUMC Weekday School,5.0,2.0,medium_confidence
1403460,Mundo Verde Montessori LLC,AUSTIN,1414 KRAMER LN,78758 4272,1,4,3,0,0,8,0.8,0.1,144,10,0,3.2,0,0,0,0,0,ChIJ2Xrg0ujLRIYRuIGNplPwEUE,Mundo Verde Montessori,5.0,24.0,high_confidence
943248,Miller Child Development Center,SAN ANTONIO,102 S MEL WAITERS WAY,78203 2400,7,16,2,0,0,25,1.087,0.304,140,23,1,13.8,1,1,0,0,0,ChIJ2Y0Ac3v2XIYRk5631vKhk2k,Miller Child Development Center,4.5,10.0,high_confidence
1469267,Celebree School of Dallas Arts District,DALLAS,2400 BRYAN ST,75201 2684,4,4,2,0,0,10,0.667,0.267,187,15,0,1.4,0,0,0,0,0,ChIJ2YFQmmmZToYR0SfgiqDcCik,Celebree School of Dallas Arts District,4.9,30.0,high_confidence
108149,Blessed Sacrament Academy Child Development Center,SAN ANTONIO,1135 MISSION RD,78210 4505,2,4,3,1,0,10,1.111,0.222,140,9,1,35.9,0,1,0,0,0,ChIJ2YLcI4RYXIYR4J4okgYEKBU,Blessed Sacrament Academy,4.1,9.0,medium_confidence
1428307,Garden Montessori School,HOUSTON,8644 BEVERLYHILL ST,77063 5002,4,14,9,4,1,32,3.556,0.444,140,9,0,2.5,0,1,0,0,0,ChIJ2ZhZ9mnDQIYRJI3o8J2CJ_Y,Garden Montessori Schools - Central,5.0,2.0,high_confidence
1513176,Kinder Early Learning Center,HOUSTON,3143 YELLOWSTONE BLVD,77054 2305,2,1,0,0,0,3,0.5,0.333,227,6,0,0.3,0,0,0,0,0,ChIJ2aD0gD2_QIYRrpd5BlrmTAw,Kinder Early Learning Center,5.0,40.0,high_confidence
1464233,The Learning Experience,SAN ANTONIO,12112 ALAMO RANCH PKWY,78253 4326,16,7,10,0,0,33,1.375,0.667,207,24,1,1.6,0,1,0,0,0,ChIJ2akM3W5DXIYRuBGZF7HowUo,The Learning Experience - Alamo Ranch,3.9,48.0,medium_confidence
102591,Ashford Child Enrichment Center,HOUSTON,2201 S DAIRY ASHFORD RD,77077 5705,2,3,7,2,0,14,2.8,0.4,118,5,1,39.0,0,0,0,0,0,ChIJ2w2IN2DcQIYRRSqrJ-WeVEM,Ashford Child Enrichment Center,4.9,19.0,high_confidence
155177,First Step Learning Center,DALLAS,5641 SOUTHWESTERN MEDICAL AVE,75235 7207,3,8,3,0,0,14,0.875,0.188,365,16,1,27.1,0,1,0,0,0,ChIJ2xjB7hecToYRwKd1e3z5b5A,First Step Learning Center,4.1,125.0,high_confidence
250833,Jacksons Playland,DALLAS,2515 PEABODY AVE,75215 2937,3,3,0,1,0,7,0.538,0.231,36,13,1,21.5,0,1,0,0,0,ChIJ2ymvTYuYToYRtcGHHAP4hvc,Jackson Playland Inc,4.4,18.0,high_confidence
283121,Akiba Yavneh Academy,DALLAS,12324 MERIT DR,75251 2222,3,1,3,0,0,7,0.875,0.375,180,8,1,20.0,1,0,0,0,0,ChIJ2zvBS_MgTIYRV4SNzbAu9Lg,Akiba Yavneh Academy,4.6,22.0,high_confidence
1150531,Sheffield Head Start,HOUSTON,14300 WALLISVILLE RD,77049 4135,2,2,3,0,0,7,1.0,0.286,140,7,0,10.9,0,0,0,0,0,ChIJ30F_uJeVXhQR7wO7lN8zwG8,Sheffield Head Start Center,3.9,11.0,high_confidence
1296016,Mary's Little Lamb Learning Center,HOUSTON,4721 AIRPORT BLVD,77048 1002,12,6,0,0,0,18,1.2,0.8,24,15,0,7.6,0,0,0,0,0,ChIJ315b0uOVQIYRRgHUnvFkcgI,"Mary""s Little Lamb Learning Center",4.8,12.0,high_confidence
1300491,The Playhouse Academy,FORT WORTH,4900 BRIARHAVEN RD,76109 4403,2,4,0,0,0,6,0.667,0.222,164,9,0,7.8,0,0,0,0,0,ChIJ31YDVVlyToYRm1yKVG5itk4,Playhouse Academy,3.7,13.0,high_confidence
95519,Northwoods Presbyterian Church,HOUSTON,3320 F M 1960 W,77068,3,9,6,2,0,20,2.857,0.429,100,7,0,37.9,0,1,0,0,0,ChIJ33mnfYDMQIYRZIvpXT9QHAw,Northwoods Presbyterian Church,4.6,34.0,high_confidence
1485309,Bright & Morning Star Christian Learning Center,SAN ANTONIO,547 K ST,78220 4154,0,3,2,0,0,5,0.833,0.0,21,6,0,0.8,0,1,0,0,0,ChIJ36XD5fT2XIYRlwlQO-3aPS8,Bright & Morning Star Baptist Church,4.8,44.0,medium_confidence
1446133,Meadowbrook School,DALLAS,6525 FOREST LN,75230 2807,0,0,0,0,0,0,0.0,0.0,101,8,0,1.9,0,0,0,0,0,ChIJ37Kgyk6dToYRf_7DtOtupOI,Meadowbrook School,5.0,2.0,high_confidence
1318541,Hands N Hands Childcare,SAN ANTONIO,2143 S WW WHITE RD,78222 1121,9,17,8,3,0,37,1.423,0.346,88,26,1,6.7,0,1,0,0,0,ChIJ398Ritb3XIYRcSAOruux5mo,Hands N Hands,3.0,5.0,medium_confidence
1129827,Kids Are Angels Learning Center,SAN ANTONIO,10865 SHAENFIELD RD STE 2101,78254 9617,1,4,1,0,0,6,0.75,0.125,56,8,0,11.4,0,1,0,0,0,ChIJ398ch8xpXIYRhjr89iX_Cis,Kids Are Angels Learning Center,4.8,30.0,high_confidence
1212145,The Goddard School,AUSTIN,301 MEDICAL PKWY,78738 5627,1,4,2,0,0,7,0.636,0.091,202,11,0,9.9,0,1,0,0,0,ChIJ3Q-hcs05W4YR6c8zY-THreQ,The Goddard School of Lakeway,5.0,70.0,medium_confidence
1509724,Big Dreams &Lil Wonders Academy-Walters Road,HOUSTON,13712 WALTERS RD STE 100,77014 2763,2,2,0,0,0,4,0.8,0.4,132,5,0,-0.0,0,0,0,0,0,ChIJ3Q4tpK3LQIYR0aiJKJ8iiNA,Big Dreams & Lil Wonders Christian Academy,5.0,5.0,medium_confidence
312723,Childs Day,AUSTIN,2525 WALLINGWOOD DR STE 100,78746 6926,3,4,2,1,1,11,0.733,0.2,278,15,0,18.8,1,1,0,0,0,ChIJ3RZ1AjO1RIYRATvhbZ0fgoI,Child's Day,4.4,18.0,high_confidence
1464600,Maple Grove Montessori & Child Care,SAN ANTONIO,7724 ECKHERT RD,78240 3008,8,10,5,0,0,23,1.095,0.381,74,21,1,1.7,0,1,0,0,0,ChIJ3TGcmmJdXIYRVOuyvSRHNdM,Maple Grove Montessori & Childcare,4.4,55.0,high_confidence
1170995,Miss Pattycake Childcare,HOUSTON,2513 SUNSET BLVD,77005 1433,0,2,3,0,1,6,0.857,0.0,37,7,0,10.4,0,0,0,0,0,ChIJ3TQvp1_AQIYRf7NOfb5lxcI,Miss Pattycake Childcare,4.6,39.0,high_confidence
165274,Lil Tikes Day Care Center,SAN ANTONIO,2710 TORTUGA ST,78224 1838,5,10,6,1,0,22,1.467,0.333,49,15,0,24.8,0,1,0,0,0,ChIJ3Uz7qeBZXIYRkMYvoHMOt3w,Lil Tikes Daycare,4.2,18.0,medium_confidence
1372203,"Little Creations Learning Center, LLC",DALLAS,817 HOLCOMB RD,75217 4413,8,14,14,2,1,39,1.3,0.267,223,30,1,4.2,0,1,0,0,0,ChIJ3V0avqm8ToYRd4ZtrbT0Mp0,Little Creations Learning Center,3.7,19.0,high_confidence
1505979,Kido International Preschool,HOUSTON,3302 CANAL ST,77003 1832,3,3,0,0,0,6,1.2,0.6,140,5,0,0.0,0,0,0,0,0,ChIJ3VHFSwC_QIYR1oqRHwJQxas,Kido EADO International Preschool & Daycare,5.0,4.0,medium_confidence
1196487,Arborlawn Children's Academy,FORT WORTH,5001 BRIARHAVEN RD,76109 4406,0,5,2,0,0,7,1.0,0.0,100,7,0,9.7,0,0,0,0,0,ChIJ3_gGRYZyToYRnclPZl7jRPk,Arborlawn Children's Academy,5.0,7.0,high_confidence
285677,Southmore Kiddie Kollege,HOUSTON,3201 SOUTHMORE BLVD,77004 6216,8,30,6,0,0,44,2.095,0.381,85,21,0,19.6,0,1,0,0,0,ChIJ3_kVyaC_QIYRnYV4rNlAJ3E,Southmore Kiddie Kollege,5.0,2.0,high_confidence
1479013,Little Dreamers Preschool,HOUSTON,9803 SPRING CYPRESS RD STE 100,77070 6431,4,7,4,0,0,15,1.25,0.333,96,12,0,1.1,0,1,0,0,0,ChIJ3cmadFHTQIYRCsa6fGtlnIQ,Little Dreamers Preschool,4.6,27.0,high_confidence
1508742,Creative Care - Blalock,HOUSTON,1639 BLALOCK RD,77080 7320,0,5,1,1,0,7,1.75,0.0,193,4,0,0.2,1,0,0,0,0,ChIJ3f9W_gbFQIYRgcm8ABlHWys,Creative Care Childrens School - Spring Branch - Blalock,4.9,82.0,medium_confidence
1515543,Stepping Stone School XVIII,AUSTIN,9325 ALICE MAE LN,78748 5413,0,0,0,0,0,0,0.0,0.0,170,5,0,0.2,0,0,0,0,0,ChIJ3fIr79BMW4YRT60hR380tbQ,Stepping Stone School - Southpark Meadows/Onion Creek,4.2,44.0,medium_confidence
94266,St. Paul's Lutheran Child Development Center,SAN ANTONIO,106 211 ROSEBOROUGH ST,78210,1,0,3,0,0,4,0.4,0.1,128,10,0,40.1,1,1,0,0,0,ChIJ3wBGFyH2XIYRaop_HanqFfU,St Paul Lutheran Child Development Center,4.0,4.0,high_confidence
1235442,Buckeye Trail Commons Early Head Start and Head Start,DALLAS,6717 BEXAR ST,75215 5406,1,0,0,0,0,1,0.125,0.125,160,8,0,9.3,0,0,0,0,0,ChIJ3wuexPyZToYRNTuNoY10--0,Buckeye Headstart Learning Center,4.1,9.0,medium_confidence
148838,Childrens Courtyard,AUSTIN,11012 HARRIS BRANCH PKWY,78754 5602,3,7,7,0,1,18,1.286,0.214,224,14,0,28.3,1,1,0,0,0,ChIJ3xtsHXnIRIYRoRa7hmMcogc,The Children's Courtyard on Harris Branch Parkway,4.2,81.0,medium_confidence
114239,Mi Escuelita Preschool @ Cockrell Hill Head Start,DALLAS,4031 W CLARENDON DR,75211 4917,1,3,0,0,0,4,0.364,0.091,116,11,0,36.6,0,0,0,0,0,ChIJ3zz_WfKaToYRweKBdMQI0uM,Mi Escuelita Preschool,3.2,9.0,medium_confidence
250709,Little Miracles Child Development Center,SAN ANTONIO,3751 COMMERCIAL AVE,78221 3118,2,14,6,1,0,23,2.091,0.182,100,11,0,21.0,0,1,0,0,0,ChIJ40baJSZYXIYRp2IQ5dpZpJA,Little Miracles Child Development Center,3.0,2.0,high_confidence
257413,Lil' Dragon Den Day Care,SAN ANTONIO,7330 MARBACH RD,78227 1918,0,6,1,0,0,7,1.167,0.0,80,6,1,20.6,0,1,0,0,0,ChIJ430fSp5cXIYRBI6yCb1ZzMg,Lil Dragon Den,2.3,33.0,medium_confidence
268969,Lake Highlands Presbyterian CDC,DALLAS,8525 AUDELIA RD,75238 4201,17,19,4,0,0,40,1.053,0.447,154,38,0,20.8,0,0,0,0,0,ChIJ47Ad8U-gToYR5IUbTqO29Zk,Lake Highlands Presbyterian Church,4.2,30.0,high_confidence
105502,Green Acres Child Care Center,SAN ANTONIO,1710 S SAINT MARYS ST,78210 1635,0,8,7,0,0,15,1.154,0.0,24,13,0,34.4,1,0,0,0,0,ChIJ47VUULpYXIYRZJFK0lkrAz8,Greenacres Child Care Center,4.3,22.0,high_confidence
147720,Skillman Child Development,DALLAS,3014 SKILLMAN ST,75206 6129,4,3,0,0,0,7,0.438,0.25,300,16,0,28.7,0,0,0,0,0,ChIJ47wGPkOfToYRBb3EYBm3JoY,Skillman Church of Christ Child Development Center,5.0,6.0,medium_confidence
1172854,St John Learners Academy,DALLAS,2600 S MARSALIS AVE,75216 3021,0,9,6,0,0,15,1.154,0.0,125,13,0,10.1,0,0,0,0,0,ChIJ4REezN-ZToYRzm90lEnZc98,St. John Learner's Academy,5.0,1.0,high_confidence
532368,Learning Time Academy,HOUSTON,8433 ALMEDA RD STE U,77054 7102,6,6,2,3,0,17,1.889,0.667,61,9,2,15.6,0,1,0,0,0,ChIJ4RKWI_-_QIYRJ0r7zvl7tyk,Learning Time Academy,4.5,13.0,high_confidence
1488463,Pinnacle Montessori Academy of Saginaw,FORT WORTH,6769 OLD DECATUR ROAD,76179,4,2,1,1,0,8,0.533,0.267,225,15,0,0.6,0,0,0,0,0,ChIJ4U367ih1ToYRoovIZVfBU8I,Pinnacle Montessori of Saginaw,4.3,23.0,high_confidence
320440,Primrose School of Huebner Village,SAN ANTONIO,2410 HUEBNER PARK,78248 1472,1,6,8,0,0,15,2.5,0.167,225,6,0,17.9,1,0,0,0,0,ChIJ4U96tnVhXIYRmjUVcsxRFuY,Primrose School of Huebner Village,4.8,58.0,high_confidence
1341629,Petite Ecole Internationale,AUSTIN,831 SPRINGDALE RD,78702 4042,0,0,4,0,0,4,0.8,0.0,49,5,0,6.0,0,1,0,0,0,ChIJ4UEkeV7KRIYRX5cNvE4CAM8,Petite Ecole Internationale,5.0,1.0,high_confidence
1382459,Garden Blossom Preschool,AUSTIN,6000 MOUNTAIN SHADOWS DR,78735 8012,0,0,0,0,0,0,0.0,0.0,34,9,0,3.8,1,1,0,0,0,ChIJ4VR1sjlJW4YR87SgBdGlAM0,Garden Blossom Preschool,5.0,12.0,high_confidence
100363,Gloria Dei Early Childhood Program,HOUSTON,18220 UPPER BAY RD,77058 4127,7,2,2,1,0,12,0.8,0.467,322,15,1,38.9,1,0,0,0,0,ChIJ4XJVSw-dQIYRlBSMbpHSPfg,Gloria Dei Lutheran Church,4.8,19.0,medium_confidence
151949,Westoak Woods Baptist Preschool,AUSTIN,2900 SLAUGHTER LN W,78748 5701,1,0,4,0,0,5,0.714,0.143,91,7,0,28.0,0,0,0,0,0,ChIJ4_yP5mdMW4YRf-Jy-mVkkxE,Westoak Woods Baptist Church,4.1,27.0,high_confidence
128364,Westbury Methodist Day School,HOUSTON,5200 WILLOWBEND BLVD,77096 5219,0,0,0,0,0,0,0.0,0.0,135,5,0,33.2,1,1,0,0,0,ChIJ4aEeqd3rQIYRcjVnP0MuWL4,Westbury Methodist Day School,5.0,21.0,high_confidence
1465978,Armenta's Early Childhood Development II,HOUSTON,10330 BLACKHAWK BLVD,77089 2798,0,3,4,0,0,7,1.0,0.0,86,7,0,1.6,0,1,0,0,0,ChIJ4bKpkiiRQIYRhBB5c_nBeTw,Armenta's Early Childhood Development- Blackhawk,5.0,8.0,high_confidence
106015,West Montessori School Of Copperfield,HOUSTON,15810 LONGENBAUGH DR,77095 1601,2,1,1,0,0,4,0.5,0.25,96,8,0,36.9,0,0,0,0,0,ChIJ4cyhDdPQQIYROak2EFtraAo,West Montessori School of Copperfield,4.7,62.0,high_confidence
200020,Cook Head Start,HOUSTON,6959 COOK RD,77072 2240,1,1,1,0,0,3,0.3,0.1,254,10,0,23.6,0,0,0,0,0,ChIJ4dHQZQ7dQIYRaKZOJchV4aA,Cook Road Head Start Center,3.7,28.0,medium_confidence
359472,Ridglea Country Club,FORT WORTH,3700 BERNIE ANDERSON AVE,76116 7301,0,2,1,0,0,3,0.375,0.0,12,8,0,16.9,0,0,0,0,0,ChIJ4fCOyt1yToYR-uDGIlKHzTU,Ridglea Country Club - North,4.6,372.0,high_confidence
282627,Pinebrook KinderCare,HOUSTON,4422 CLEAR LAKE CITY BLVD,77059 8000,0,3,1,0,0,4,0.4,0.0,130,10,0,19.5,1,1,0,0,0,ChIJ4w9A_ZqeQIYRAQ25VftO6XA,Pinebrook KinderCare,4.9,35.0,high_confidence
1403483,"Daniel's Academic Academy, LLC",HOUSTON,4025 GRIGGS RD,77021 1447,0,0,1,0,0,1,0.1,0.0,78,10,0,3.2,0,1,0,0,0,ChIJ4wd7qCW_QIYRSU-dVeL_Kls,Daniels Academic Academy,5.0,3.0,high_confidence
95605,Harvest Child Enrichment Center,FORT WORTH,7501 CROWLEY RD,76134 4202,6,8,2,1,0,17,2.125,0.75,130,8,0,25.7,0,1,0,0,0,ChIJ4x4gq4BuToYRDGpuS3tGRLA,Harvest Child Enrichment Center,5.0,9.0,high_confidence
282818,Bright Stars Academy,HOUSTON,712 E TIDWELL RD STE J,77022 1842,1,1,2,2,0,6,0.667,0.111,78,9,2,19.8,1,1,0,0,0,ChIJ4x9uiwu4QIYRjj96FhG8ZEU,Bright Stars Academy,4.1,9.0,high_confidence
1382936,Spanish Grove Academy- Edquisitive Montessori,SAN ANTONIO,22215 WILDERNESS OAK,78258 2511,0,8,2,0,0,10,0.625,0.0,165,16,0,4.0,0,1,0,0,0,ChIJ4zLMNkFiXIYR9YWxLXDPtGs,Spanish Grove Academy - Edquisitive Montessori,5.0,2.0,high_confidence
1502117,KIDZ ROCKET 3,HOUSTON,8610 SYNOTT RD,77083 6018,0,0,1,0,0,1,0.2,0.0,117,5,0,0.2,0,0,0,0,0,ChIJ50-rYpDdQIYRO3fJSExl6HA,Kidz Rocket Learning Center,4.2,22.0,medium_confidence
217344,West Austin Youth Association  Developmental Mornings,AUSTIN,1314 EXPOSITION BLVD,78703,0,1,0,0,0,1,0.167,0.0,103,6,0,22.4,0,1,0,0,0,ChIJ502UZlq1RIYR2GcL87YTyx8,WAYA (West Austin Youth Association) & WAYA Preschool,3.7,19.0,medium_confidence
151901,Temple Days,FORT WORTH,6816 RANDOL MILL RD,76120 1248,3,9,3,0,0,15,1.0,0.2,181,15,1,28.4,0,1,0,0,0,ChIJ50Apydl7ToYR2-y-VX58yTc,Temple Days Daycare,4.8,21.0,medium_confidence
1347550,Primrose School Klyde Warren Park,DALLAS,1909 WOODALL RODGERS FWY STE 100,75201 2200,2,3,6,0,0,11,0.846,0.154,130,13,0,5.4,1,0,0,0,0,ChIJ50vSFTyZToYRwFnah9RwT_w,Primrose School at Klyde Warren Park,5.0,21.0,high_confidence
1246305,The Children's Preschool Center,DALLAS,1450 OLD GATE LN STE 100,75218 4103,0,0,0,0,0,0,0.0,0.0,134,7,0,9.3,1,0,0,0,0,ChIJ51V0enahToYRrs0sTbCQFiw,The Children's Center,4.6,9.0,high_confidence
118465,Cranbrook Learning Connection,HOUSTON,13331 Kuykendahl  Suite 101 & Suite 122,77090,0,0,1,0,0,1,0.167,0.0,147,6,0,32.1,0,1,0,0,0,ChIJ52VvvzXKQIYRmULoFlSc_Vk,Canbrook Learning Connection,4.6,27.0,medium_confidence
1348666,Peari's Preparatory Academy,DALLAS,3814 MARYLAND AVE,75216 6116,1,3,6,0,0,10,0.769,0.077,39,13,0,5.1,0,1,0,0,0,ChIJ55d7mueZToYRNFkg60eKyqE,Peari's Preparatory Academy,4.6,9.0,high_confidence
216690,Diamond Road Head Start and Child Development Center,FORT WORTH,2526 DIAMOND RD,76106 6568,3,1,0,0,0,4,0.4,0.3,60,10,0,22.5,0,1,0,0,0,ChIJ55xEpe52ToYRxpx4ZldnNZ8,Diamond Road Child Development Center,5.0,5.0,high_confidence
1500475,Just 4 Kids Learning Academy,HOUSTON,11430 WEST RD,77065 4712,2,4,1,0,0,7,1.167,0.333,75,6,0,0.1,1,0,0,0,0,ChIJ56LqObHRQIYROrkOFAJCF0A,Just 4 Kids Learning Academy,4.6,40.0,high_confidence
271865,Leaps n Bounds,AUSTIN,7010 VILLAGE CENTER DR,78731 3024,0,9,0,0,0,9,1.286,0.0,211,7,5,20.1,0,1,0,0,0,ChIJ56PcNBrLRIYRzUVfGsKnwbU,Leaps N Bounds,4.5,21.0,high_confidence
1515011,Stepping Stone School VI,AUSTIN,12301 HYMEADOW DR,78750 1816,0,0,0,0,0,0,0.0,0.0,157,3,0,0.2,0,0,0,0,0,ChIJ58C6w8cyW4YR0EHByLzOMfM,Stepping Stone School Lakeline,4.8,27.0,medium_confidence
1121599,"Mustard Seed Academy, Inc.",SAN ANTONIO,1115 S SAINT MARYS ST,78210 1286,4,18,8,0,0,30,0.833,0.111,84,36,0,11.9,0,1,0,0,0,ChIJ5SMVbKZYXIYR_XqwitCAP3k,Mustard Seed Academy,4.0,33.0,high_confidence
218027,Unity Child Care,HOUSTON,827 TURNEY DR,77038 3921,2,6,1,4,1,14,2.8,0.4,49,5,2,23.1,0,1,0,0,0,ChIJ5TD6esfOQIYRLyEgw_aylbk,Unity Child Development School,4.0,4.0,medium_confidence
1118878,Children's Lighthouse at Cibolo Canyon,SAN ANTONIO,25473 BULVERDE RD,78261 2323,7,5,3,1,0,16,0.667,0.292,228,24,0,11.9,0,1,0,0,0,ChIJ5U_wR_SIXIYRCRDEmev9EEY,Children's Lighthouse of San Antonio - Bulverde Rd,4.6,118.0,medium_confidence
104407,Chisholm La Petite Academy,AUSTIN,9315 CHISHOLM LN,78748 6389,7,5,4,0,0,16,1.231,0.538,109,13,0,37.7,0,1,0,0,0,ChIJ5UmC2OtMW4YR5vYo795mJ2w,La Petite Academy of South Austin,4.3,86.0,medium_confidence
1268888,Houston Kidz Center LLC,HOUSTON,713 E AIRTEX DR,77073 6342,2,2,1,1,0,6,0.545,0.182,136,11,1,9.0,0,1,0,0,0,ChIJ5Xmu22vKQIYR_Gf1jEGX3CU,Houston Kidz Center,4.0,40.0,high_confidence
1405070,My Little Rascals Development Center,DALLAS,5554 S HAMPTON RD,75232 2202,15,22,6,2,0,45,1.5,0.5,141,30,4,3.0,1,1,0,0,0,ChIJ5Zq4GOiQToYRdKrT7vU-pQs,Little Rascals Daycare,3.6,16.0,medium_confidence
1317687,The Gifted Minds,DALLAS,2550 W RED BIRD LN STE 412,75237 2314,0,8,3,0,1,12,1.714,0.0,62,7,0,6.6,0,0,0,0,0,ChIJ5_RK7FSRToYRMHMkwmaqCsM,The Gifted Minds Foundation,5.0,6.0,medium_confidence
1494508,Silver Star Academy at Cypress Creek,HOUSTON,4331 BRIGHTWOOD DR,77068 1700,3,9,4,0,0,16,3.2,0.6,168,5,0,0.4,1,0,0,0,0,ChIJ5b7S9VDNQIYRB_71oSKXd7I,Silver Star Academy at Cypress Creek,5.0,9.0,high_confidence
729909,Nicholson Early Childhood Education Center,AUSTIN,12233 RR 620 N STE 201,78750 1069,0,1,0,0,0,1,0.125,0.0,95,8,0,14.9,1,0,0,0,0,ChIJ5bzsa5EyW4YRhanwnJRaJuc,Nicholson Early Childhood Education Center,5.0,10.0,high_confidence
771089,Northwest Hills GMC Mother's Day Out Preschool,SAN ANTONIO,7575 TEZEL RD,78250 3504,0,1,1,0,0,2,0.286,0.0,70,7,0,14.6,0,0,0,0,0,ChIJ5c2B4wBoXIYR2qqClZkFNOg,Northwest Hills Global Methodist Church,4.7,114.0,medium_confidence
1128747,Museum District Childcare Center,HOUSTON,5010 CAROLINE ST,77004 5704,2,0,0,0,0,2,0.333,0.333,77,6,0,11.6,0,1,0,0,0,ChIJ5cRVOXi_QIYRGemDvSuH8Oc,Museum District Child Care Center,4.7,71.0,high_confidence
1458729,Del Valle ISD South Child Development Center,AUSTIN,4215 SMITH SCHOOL RD,78744 3217,8,0,12,0,0,20,0.476,0.19,80,42,0,1.9,0,1,0,0,0,ChIJ5eJ39YWwRIYRj2x6Rhz0O9Q,Del Valle Child Development Center,5.0,3.0,high_confidence
233395,Creative Years Early Learning Center,HOUSTON,17135 KIETH HARROW BLVD,77084 2512,0,0,0,0,0,0,0.0,0.0,180,7,0,22.4,0,1,0,0,0,ChIJ5xLw4eDZQIYR3Cca1zM7kMY,Creative Years Early Learning,4.8,28.0,high_confidence
1503800,The Pillars Christian Learning Center,SAN ANTONIO,24161 BOERNE STAGE RD,78255 9517,2,12,5,0,0,19,1.357,0.143,225,14,0,0.0,0,0,0,0,0,ChIJ5ySkc2tlXIYRQFspRinsilI,The Pillars Christian Learning Centers: Boerne Stage Rd,4.6,64.0,high_confidence
1525343,Kids R Kids of Houston Heights,HOUSTON,819 JACKSON HILL ST,77007 5772,0,0,1,0,0,1,1.0,0.0,288,1,0,0.0,0,0,0,0,0,ChIJ5yu-ZS3BQIYRaB-4HvZCqfo,Kids 'R' Kids Learning Academy of Houston Heights,4.9,17.0,medium_confidence
1108340,Kidz K'nect Child Development Center,HOUSTON,1340 CYPRESS STATION DR STE C,77090 3035,5,3,6,1,0,15,1.0,0.333,126,15,2,12.2,0,0,0,0,0,ChIJ5zZaTR7LQIYRQboS0BvT4uc,Kidz K'nect Child Development Center,2.6,20.0,high_confidence
1462904,Bezos Academy North Dallas,DALLAS,8703 STULTS RD STE 100,75243 4109,1,1,0,0,0,2,0.167,0.083,113,12,0,1.7,0,0,0,0,0,ChIJ5zjqdgAhTIYRqtO-gGg0xsw,Bezos Academy - North Dallas,4.4,21.0,high_confidence
