place_id,DEFICIENCY_HIGH,DEFICIENCY_MEDIUM_HIGH,DEFICIENCY_MEDIUM,DEFICIENCY_MEDIUM_LOW,DEFICIENCY_LOW,TOTAL_INSPECTIONS,TOTAL_ASSESSMENTS,TOTAL_CAPACITY,ISSUANCE_DATE,PROGRAMS_PROVIDED,ACCEPTS_CHILD_CARE_SUBSIDIES,CORRECTIVE_ACTION,ADVERSE_ACTION,TEMPORARILY_CLOSED,OPERATION_ID,OPERATION_NAME,CITY,ADDRESS_LINE,ZIPCODE,google_name,google_rating,google_review_count,review_count_returned,match_confidence,YEARS_IN_OPERATION,IS_ACCREDITED,ACCEPTS_SUBSIDIES,HAS_CORRECTIVE_ACTION,HAS_ADVERSE_ACTION,WAS_TEMP_CLOSED,TOTAL_DEFICIENCIES,DEFICIENCY_RATE,HIGH_DEFICIENCY_RATE
ChIJ5SMVbKZYXIYR_XqwitCAP3k,4,18,8,0,0,36,0,84,2014-02-18,"Before School Care,After School Care,Snacks Provided,Part Time Care,Field Trips",Y,NO,NO,NO,1121599,"Mustard Seed Academy, Inc.",SAN ANTONIO,1115 S SAINT MARYS ST,78210 1286,Mustard Seed Academy,4.0,33.0,5,high_confidence,11.9,0,1,0,0,0,30,0.833,0.111
ChIJ5SvGds1eXIYRh76jP9qVmss,0,1,2,0,1,7,0,65,2021-03-01,"School Age Care,Meals Provided ,After School Care,Snacks Provided",Y,NO,NO,NO,1361734,Y School Age @Rodriguez Montessori,SAN ANTONIO,3626 W CESAR E CHAVEZ BLVD,78207 4632,Cleto L. Rodriguez Montessori Elementary School,,,0,medium_confidence,4.8,0,1,0,0,0,4,0.571,0.0
ChIJ5TD6esfOQIYRLyEgw_aylbk,2,6,1,4,1,5,2,49,2002-12-11,"After School Care,Snacks Provided,Transportation to/from School ,Field Trips",Y,NO,NO,NO,218027,Unity Child Care,HOUSTON,827 TURNEY DR,77038 3921,Unity Child Development School,4.0,4.0,4,medium_confidence,23.1,0,1,0,0,0,14,2.8,0.4
ChIJ5U_wR_SIXIYRCRDEmev9EEY,7,5,3,1,0,24,0,228,2014-02-10,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1118878,Children's Lighthouse at Cibolo Canyon,SAN ANTONIO,25473 BULVERDE RD,78261 2323,Children's Lighthouse of San Antonio - Bulverde Rd,4.6,118.0,5,medium_confidence,11.9,0,1,0,0,0,16,0.667,0.292
ChIJ5UmC2OtMW4YR5vYo795mJ2w,7,5,4,0,0,13,0,109,1988-05-03,"School Age Care,Meals Provided ,Snacks Provided,Skill Classes,Part Time Care",Y,NO,NO,NO,104407,Chisholm La Petite Academy,AUSTIN,9315 CHISHOLM LN,78748 6389,La Petite Academy of South Austin,4.3,86.0,5,medium_confidence,37.7,0,1,0,0,0,16,1.231,0.538
ChIJ5XCy0OvKQIYRHftb2HqlFhc,2,0,1,0,0,10,0,57,2021-04-08,"School Age Care,Meals Provided ,Snacks Provided",N,NO,NO,NO,1341437,Avance- Dekaney Early Head Start,HOUSTON,22351 IMPERIAL VALLEY DR,77073 1102,Andy Dekaney High School,,,0,medium_confidence,4.7,0,0,0,0,0,3,0.3,0.2
ChIJ5XCy0OvKQIYRaYSF0dZUhN4,0,0,0,0,0,5,0,120,2020-02-11,"Before School Care,After School Care,Snacks Provided,Drop-In Care,Part Time Care",N,NO,NO,NO,1337010,Booker Elementary Koala Kare,HOUSTON,22352 IMPERIAL VALLEY DR,77073 1101,Carolee Booker Elementary School,,,0,medium_confidence,5.9,0,0,0,0,0,0,0.0,0.0
ChIJ5Xmu22vKQIYR_Gf1jEGX3CU,2,2,1,1,0,11,1,136,2017-01-19,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1268888,Houston Kidz Center LLC,HOUSTON,713 E AIRTEX DR,77073 6342,Houston Kidz Center,4.0,40.0,5,high_confidence,9.0,0,1,0,0,0,6,0.545,0.182
ChIJ5Yq9KYCfToYRZiPcHUx-mR4,3,3,2,1,0,13,1,65,2022-02-24,"After School Care,Snacks Provided",N,NO,NO,NO,1384384,YMCA @ Rogers Dallas,DALLAS,5314 ABRAMS RD,75214 2001,Dan D Rogers Elementary School,,,0,medium_confidence,3.9,0,0,0,0,0,9,0.692,0.231
ChIJ5Zq4GOiQToYRdKrT7vU-pQs,15,22,6,2,0,30,4,141,2023-01-06,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School",Y,NO,NO,NO,1405070,My Little Rascals Development Center,DALLAS,5554 S HAMPTON RD,75232 2202,Little Rascals Daycare,3.6,16.0,5,medium_confidence,3.0,1,1,0,0,0,45,1.5,0.5
ChIJ5_RK7FSRToYRMHMkwmaqCsM,0,8,3,0,1,7,0,62,2019-05-24,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Field Trips",N,NO,NO,NO,1317687,The Gifted Minds,DALLAS,2550 W RED BIRD LN STE 412,75237 2314,The Gifted Minds Foundation,5.0,6.0,5,medium_confidence,6.6,0,0,0,0,0,12,1.714,0.0
ChIJ5b7S9VDNQIYRB_71oSKXd7I,3,9,4,0,0,5,0,168,2025-08-01,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1494508,Silver Star Academy at Cypress Creek,HOUSTON,4331 BRIGHTWOOD DR,77068 1700,Silver Star Academy at Cypress Creek,5.0,9.0,5,high_confidence,0.4,1,0,0,0,0,16,3.2,0.6
ChIJ5bzsa5EyW4YRhanwnJRaJuc,0,1,0,0,0,8,0,95,2011-01-27,"Accredited,Meals Provided ,Snacks Provided,Part Time Care",N,NO,NO,NO,729909,Nicholson Early Childhood Education Center,AUSTIN,12233 RR 620 N STE 201,78750 1069,Nicholson Early Childhood Education Center,5.0,10.0,5,high_confidence,14.9,1,0,0,0,0,1,0.125,0.0
ChIJ5c2B4wBoXIYR2qqClZkFNOg,0,1,1,0,0,7,0,70,2011-05-19,"Snacks Provided,Part Time Care",N,NO,NO,NO,771089,Northwest Hills GMC Mother's Day Out Preschool,SAN ANTONIO,7575 TEZEL RD,78250 3504,Northwest Hills Global Methodist Church,4.7,114.0,5,medium_confidence,14.6,0,0,0,0,0,2,0.286,0.0
ChIJ5cRVOXi_QIYRGemDvSuH8Oc,2,0,0,0,0,6,0,77,2014-06-12,"Meals Provided ,Snacks Provided,Drop-In Care,Skill Classes",Y,NO,NO,NO,1128747,Museum District Childcare Center,HOUSTON,5010 CAROLINE ST,77004 5704,Museum District Child Care Center,4.7,71.0,5,high_confidence,11.6,0,1,0,0,0,2,0.333,0.333
ChIJ5dEPmhMkTIYRdQPvWblyerk,0,0,1,1,0,5,0,50,2025-12-12,After School Care,N,NO,NO,NO,1510868,YMCA @ McWhorter Elementary School,DALLAS,3678 TIMBERGLEN RD,75287 3560,Kathryn S. McWhorter Elementary School,,,0,medium_confidence,0.1,0,0,0,0,0,2,0.4,0.0
ChIJ5eJ39YWwRIYRj2x6Rhz0O9Q,8,0,12,0,0,42,0,80,2024-01-29,"School Age Care,Meals Provided ,Snacks Provided",Y,NO,NO,NO,1458729,Del Valle ISD South Child Development Center,AUSTIN,4215 SMITH SCHOOL RD,78744 3217,Del Valle Child Development Center,5.0,3.0,3,high_confidence,1.9,0,1,0,0,0,20,0.476,0.19
ChIJ5eYCI5EyW4YRQor0dDyZ4DI,6,18,6,0,0,13,0,150,2008-11-06,"After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,351434,Austin Children's Academy,AUSTIN,12310 RANCH ROAD 620 N,78750 1168,Austin Children's Academy,,,0,high_confidence,17.2,0,0,0,0,0,30,2.308,0.462
ChIJ5xLw4eDZQIYR3Cca1zM7kMY,0,0,0,0,0,7,0,180,2003-08-13,"After School Care,Drop-In Care,Part Time Care,Transportation to/from School",Y,NO,NO,NO,233395,Creative Years Early Learning Center,HOUSTON,17135 KIETH HARROW BLVD,77084 2512,Creative Years Early Learning,4.8,28.0,5,high_confidence,22.4,0,1,0,0,0,0,0.0,0.0
ChIJ5ySkc2tlXIYRQFspRinsilI,2,12,5,0,0,14,0,225,2026-04-01,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1503800,The Pillars Christian Learning Center,SAN ANTONIO,24161 BOERNE STAGE RD,78255 9517,The Pillars Christian Learning Centers: Boerne Stage Rd,4.6,64.0,5,high_confidence,0.0,0,0,0,0,0,19,1.357,0.143
ChIJ5yu-ZS3BQIYRaB-4HvZCqfo,0,0,1,0,0,1,0,288,2026-03-09,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1525343,Kids R Kids of Houston Heights,HOUSTON,819 JACKSON HILL ST,77007 5772,Kids 'R' Kids Learning Academy of Houston Heights,4.9,17.0,5,medium_confidence,0.0,0,0,0,0,0,1,1.0,0.0
ChIJ5zZaTR7LQIYRQboS0BvT4uc,5,3,6,1,0,15,2,126,2013-10-28,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Part Time Care,Field Trips",N,NO,NO,NO,1108340,Kidz K'nect Child Development Center,HOUSTON,1340 CYPRESS STATION DR STE C,77090 3035,Kidz K'nect Child Development Center,2.6,20.0,5,high_confidence,12.2,0,0,0,0,0,15,1.0,0.333
ChIJ5zjqdgAhTIYRqtO-gGg0xsw,1,1,0,0,0,12,0,113,2024-04-23,"Meals Provided ,Snacks Provided,Field Trips",N,NO,NO,NO,1462904,Bezos Academy North Dallas,DALLAS,8703 STULTS RD STE 100,75243 4109,Bezos Academy - North Dallas,4.4,21.0,5,high_confidence,1.7,0,0,0,0,0,2,0.167,0.083
ChIJ6-c8xjfYTYYRavJcSY3VooM,0,2,0,0,1,8,0,95,2001-01-18,"After School Care,Drop-In Care",Y,NO,NO,NO,167123,Clayton Youth Enrichment @ Lonestar Elementary,FORT WORTH,4647 SHIVER RD,76244 5382,Lone Star Elementary School,,,0,medium_confidence,25.0,0,1,0,0,0,3,0.375,0.0
ChIJ6-jK2h6cToYRBeNQ4kUcU9Y,0,1,1,0,0,3,0,193,2026-04-08,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1524128,My Small Wonders #318,DALLAS,2310 STUTZ DR,75235 6512,My Small Wonders,4.3,86.0,5,high_confidence,0.0,0,0,0,0,0,2,0.667,0.0
ChIJ6-y1mdXPRIYROU3EUo1lUPY,0,3,1,0,0,9,0,51,2024-06-18,"School Age Care,Meals Provided ,Snacks Provided,Drop-In Care,Part Time Care,Field Trips",Y,NO,NO,NO,1467827,Cielito Lindo Spanish Immersion Preschool II,AUSTIN,13107 DESSAU RD,78754 1865,Cielito Lindo Spanish Immersion Preschool,5.0,3.0,3,high_confidence,1.5,0,1,0,0,0,4,0.444,0.0
ChIJ64zi8rnSRIYRPI3PWpU13sA,3,1,0,0,0,8,0,731,2011-12-13,"Meals Provided ,Snacks Provided,Part Time Care",N,NO,NO,NO,901169,Challenger School,AUSTIN,15101 AVERY RANCH BLVD,78717 3945,Challenger School - Avery Ranch,3.9,51.0,5,medium_confidence,14.1,0,0,0,0,0,4,0.5,0.375
ChIJ65mkx4ujToYR-MqlwJ8_Lvo,0,0,1,0,0,7,0,105,2024-06-12,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1470685,The Ark Schools,DALLAS,1655 N JIM MILLER RD STE 100,75217 1321,The Ark Schools,5.0,27.0,5,high_confidence,1.6,0,1,0,0,0,1,0.143,0.0
ChIJ66CQrqHLRIYREXoslkDKMI4,0,0,0,0,0,5,0,227,2025-10-14,"School Age Care,Before School Care,Meals Provided ,After School Care,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1515616,Stepping Stone School IX,AUSTIN,8121 SHOAL CREEK BLVD,78757 8040,Stepping Stone School - Shoal Creek/Domain,4.3,52.0,5,medium_confidence,0.2,0,0,0,0,0,0,0.0,0.0
ChIJ66MlPxLLQIYR1VcR7hMxVJ8,1,9,6,1,0,17,1,165,2020-12-17,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1349881,Apple  Seed Private School,HOUSTON,1444  FM 1960 RD  W,77090,Apple Seed Private School,3.4,49.0,5,high_confidence,5.0,0,1,0,0,0,17,1.0,0.059
ChIJ66UFqSSiToYRBhhXMFFwnjs,2,3,5,0,0,14,0,49,2013-03-22,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips,Night Care",Y,NO,NO,NO,1090415,Kidz Kollege,DALLAS,7307 CHURCHILL GREEN DR,75228 6608,Kidz Kollege,2.1,20.0,5,high_confidence,12.8,1,1,0,0,0,10,0.714,0.143
ChIJ67JwvXLcQIYRCXlCLBZtpXE,7,7,2,0,0,16,1,172,2013-03-06,"School Age Care,Before School Care,Accredited,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1093025,The Goddard School,HOUSTON,1720 CRESCENT PLAZA DR,77077 5566,The Goddard School of Houston - Energy Corridor,4.4,147.0,5,medium_confidence,12.8,1,1,0,0,0,16,1.0,0.438
ChIJ67QT42ijToYRoxzJBAj3vNs,2,12,1,1,0,11,0,41,2020-09-21,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Weekend Care",Y,NO,NO,NO,1348790,Tony Little Clubhouse,DALLAS,6909 SCYENE RD,75227 6539,Tony’s Little Clubhouse,5.0,3.0,3,high_confidence,5.3,0,1,0,0,0,16,1.455,0.182
ChIJ68fZMV2XToYRtY0CCBHOpbg,13,19,7,0,1,17,0,95,1988-09-23,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,113729,Cornerstone/The Ranch,DALLAS,1050 E CAMP WISDOM RD,75241 3605,The Ranch Child Care Center,5.0,2.0,2,medium_confidence,37.3,0,1,0,0,0,40,2.353,0.765
ChIJ6SrDwVbHQIYREafRi8fo9Uo,1,11,7,1,1,7,1,86,2002-10-29,"School Age Care,Before School Care,Accredited,After School Care,Snacks Provided,Transportation to/from School ,Field Trips",N,NO,NO,NO,204805,Esperanza Heights,HOUSTON,429 HEIGHTS BLVD,77007 2519,Esperanza After School,5.0,1.0,1,medium_confidence,23.2,1,0,0,0,0,21,3.0,0.143
ChIJ6TpL22m5QIYRh4lSn7XojY0,3,1,1,2,0,12,2,72,2021-09-22,"Meals Provided ,Snacks Provided,Part Time Care,Field Trips",Y,NO,NO,NO,1372767,YMCA Children's Academy at Avenue Center,HOUSTON,3517 IRVINGTON BLVD STE 101,77009 5700,YMCA Children's Academy at Avenue Center,3.7,10.0,5,high_confidence,4.3,0,1,0,0,0,7,0.583,0.25
ChIJ6U0qzPTDQIYRyXxNOsi1Y7s,2,9,2,0,0,5,1,137,2011-10-12,Skill Classes,N,NO,NO,NO,874109,Houston Racquet Club,HOUSTON,10709 MEMORIAL DR,77024 7604,Houston Racquet Club,4.5,318.0,5,high_confidence,14.2,0,0,0,0,0,13,2.6,0.4
ChIJ6XLPmWOzRIYRI9SanEYc0qw,4,6,3,1,0,19,0,65,2020-01-28,"Meals Provided ,Snacks Provided,Part Time Care",Y,NO,NO,NO,1334837,Uphaus Child Development Center,AUSTIN,5200 FREIDRICH LN,78744 2715,Uphaus Early Childhood Center,,,0,medium_confidence,5.9,0,1,0,0,0,14,0.737,0.211
ChIJ6YaMBenJRIYRhrPJHKXhGBU,0,0,0,0,0,3,0,34,2025-10-13,"School Age Care,After School Care",N,NO,NO,NO,1513590,AISD Andrews Apple Blossom,AUSTIN,6801 NORTHEAST DR,78723 2130,Andrews Elementary School,,,0,medium_confidence,0.2,0,0,0,0,0,0,0.0,0.0
ChIJ6ZVDlIR1ToYRrLODrkKsUpA,2,7,9,0,0,10,4,45,1986-03-25,"After School Care,Snacks Provided,Part Time Care",Y,NO,NO,NO,101717,Bryson Elementary - Northwest YMCA,FORT WORTH,8601 OLD DECATUR RD,76179 4312,Bryson Elementary School,,,0,medium_confidence,39.8,0,1,0,0,0,18,1.8,0.2
ChIJ6_CwZwrGQIYRifLVk0_xkig,3,3,0,0,0,10,0,68,2015-02-13,"Snacks Provided,Part Time Care",N,NO,NO,NO,1146919,Advent's Beloved Children  ABC Learning Center,HOUSTON,5820 PINEMONT DR,77092 2604,ABC Learning Center,4.3,6.0,5,medium_confidence,10.9,0,0,0,0,0,6,0.6,0.3
ChIJ6av8SCMkTIYRRjg_09hrNxc,0,0,0,1,0,5,0,75,2025-12-12,After School Care,N,NO,NO,NO,1510890,YMCA @ McKamy Elementary School,DALLAS,3443 BRIARGROVE LN,75287 6001,Mckamy Elementary School,,,0,high_confidence,0.1,0,0,0,0,0,1,0.2,0.0
ChIJ6bTKUCufToYRcs2TOlo0H5Q,4,13,2,0,0,16,0,260,1993-08-03,"School Age Care,Meals Provided ,Snacks Provided,Part Time Care",Y,NO,NO,NO,116683,Dallas Day School,DALLAS,4242 OFFICE PKWY,75204 3629,Dallas Day School,4.4,28.0,5,high_confidence,32.4,0,1,0,0,0,19,1.188,0.25
ChIJ6cuwpIRBXIYR8apN7_v1D54,1,2,1,0,0,8,0,93,2013-09-06,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1090309,Little Dove Learning Center,SAN ANTONIO,2655 TALLEY RD,78253 4955,Little Dove Learning Center,5.0,10.0,5,high_confidence,12.3,0,1,0,0,0,4,0.5,0.125
ChIJ6dRWYO1nXIYRXcVn-3V9O-Q,0,1,2,1,0,10,1,159,2024-01-18,"School Age Care,Accredited,Meals Provided ,Snacks Provided",Y,NO,NO,NO,1453620,Bilingual Child Academy - Leon Valley,SAN ANTONIO,7702 ECKHERT RD,78240 3008,Bilingual Child Academy - Leon Valley,4.3,15.0,5,high_confidence,2.0,1,1,0,0,0,4,0.4,0.0
ChIJ6fISnYZuToYRLWyyHiY2rvs,3,7,2,1,0,21,2,204,2010-09-02,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,725248,La Petite Academy Inc,FORT WORTH,1300 W EVERMAN PKWY,76134 4950,La Petite Academy on Everman Parkway,4.5,99.0,5,medium_confidence,15.3,0,1,0,0,0,13,0.619,0.143
ChIJ6fpgKjDfTYYRIA-TsbGuOEI,4,5,4,0,0,10,0,50,2024-02-02,"School Age Care,After School Care,Snacks Provided",N,NO,NO,NO,1458023,YMCA  HATLEY Elementary,FORT WORTH,850 MOUNT VISTA LN,76131,Elizabeth Lopez Hatley Elementary school,,,0,medium_confidence,1.9,0,0,0,0,0,13,1.3,0.4
ChIJ6ft03wxYXIYR8ztpKDFH4QE,4,8,6,3,0,20,1,90,2018-03-23,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1287280,Green Oak Learning Center,SAN ANTONIO,7223 GREEN OAK PL,78221 1647,Green Oak Learning Center,4.1,16.0,5,high_confidence,7.8,0,1,0,0,0,21,1.05,0.2
ChIJ6wC5qG-2RIYRCYTB1VOPloU,0,1,1,0,0,6,0,34,1994-09-01,"Accredited,Meals Provided ,Snacks Provided",N,NO,NO,NO,134192,Ortega Preschool Child Incorporated,AUSTIN,1135 GARLAND AVE,78721 2625,Child Inc. Ortega CDC,2.0,1.0,1,medium_confidence,31.3,1,0,0,0,0,2,0.333,0.0
ChIJ6zyALuZhXIYR0CMfJhc4y3A,0,1,0,0,0,5,0,150,1990-03-02,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Transportation to/from School ,Field Trips",Y,NO,NO,NO,107749,Colonial Hills Child Development Center,SAN ANTONIO,5247 VANCE JACKSON RD,78230 4624,Colonial Hills United Methodist Child Development Center,4.4,13.0,5,high_confidence,35.8,0,1,0,0,0,1,0.2,0.0
ChIJ7-PdYRu1RIYRx36STL0jmPs,2,3,6,1,2,10,1,55,2021-01-06,"Meals Provided ,After School Care,Drop-In Care,Part Time Care",N,NO,NO,NO,1357827,Colibri Spanish Immersion Preschool,AUSTIN,603 BOULDIN AVE,78704 1607,Colibri Spanish Immersion Preschool - Bouldin Creek Campus - Montessori Spanish Austin,5.0,5.0,5,medium_confidence,5.0,0,0,0,0,0,14,1.4,0.2
ChIJ70K79AuXQIYRoRa6fUYWX0k,2,2,0,0,0,8,0,73,2025-05-12,"School Age Care,Before School Care,Accredited,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Weekend Care,Field Trips",N,NO,NO,NO,1490965,Children's Choice Academy,HOUSTON,8405 ALMEDA GENOA RD STE Y,77075 2569,CHILDREN'S CHOICE ACADEMY,4.9,18.0,5,high_confidence,0.6,1,0,0,0,0,4,0.5,0.25
ChIJ70ihQOa1RIYR-HAVaZ7DVuM,4,9,4,1,0,14,0,98,2012-04-27,"Accredited,Snacks Provided,Transportation to/from School ,Field Trips",Y,NO,NO,NO,949448,Open Door Preschool at M Station,AUSTIN,2918 E MARTIN LUTHER KING JR B,78702 1660,Open Door Preschools,4.8,23.0,5,medium_confidence,13.7,1,1,0,0,0,18,1.286,0.286
ChIJ71ar_3O2RIYRZ3-OQfhQbxM,8,15,13,2,1,19,5,63,2017-10-24,"School Age Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Transportation to/from School",Y,NO,NO,NO,1290603,Nurturing Child Care Centers,AUSTIN,1054 SPRINGDALE RD STE L,78721 1917,Nurturing Child Care Centers,5.0,1.0,1,high_confidence,8.2,0,1,0,0,0,39,2.053,0.421
ChIJ72AH2WegToYRjYJzoOOGY1c,0,4,1,1,0,9,0,73,2018-07-31,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,1311011,Lots of Luv Child Care,DALLAS,9090 SKILLMAN ST STE 186A,75243 8217,Lots of Luv Child Care,4.3,24.0,5,high_confidence,7.4,0,1,0,0,0,6,0.667,0.0
ChIJ74TMDqH2XIYRz0WsX5BGd2Y,16,22,10,0,0,82,0,47,1998-05-27,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Part Time Care,Transportation to/from School ,Field Trips",Y,NO,NO,NO,153076,Stephanies Angels,SAN ANTONIO,1411 UPLAND RD STE 2,78219 4033,Stephanie's Angels Child Care,4.0,4.0,4,medium_confidence,27.6,0,1,0,0,0,48,0.585,0.195
ChIJ75KeDkicQIYRdON5vDN02wk,2,2,1,1,0,7,1,204,2013-12-31,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1116317,Primrose School of Clear Lake,HOUSTON,2411 FALCON PASS,77062 6238,Primrose School of Clear Lake,4.6,121.0,5,high_confidence,12.0,0,0,0,0,0,6,0.857,0.286
ChIJ75n_My3NRIYR0dPp98yvTBE,5,1,0,0,0,16,0,102,2020-02-11,"School Age Care,Before School Care,After School Care,Snacks Provided,Drop-In Care,Skill Classes,Part Time Care,Field Trips",N,NO,NO,NO,1337704,Joy Park Montessori School,AUSTIN,13171 POND SPRINGS RD,78729 7102,Joy Park Montessori Preschool,5.0,34.0,5,high_confidence,5.9,0,0,0,0,0,6,0.375,0.312
ChIJ76kJ_9ZfXIYR78jD8BJRMgg,4,8,8,0,0,48,0,44,2021-11-30,"Meals Provided ,Snacks Provided",N,NO,NO,NO,1381116,Upbring Head Start (San Antonio College),SAN ANTONIO,1819 N MAIN AVE BLDG 52,78212 3941,San Antonio College Early Childhood Center,5.0,1.0,1,medium_confidence,4.1,0,0,0,0,0,20,0.417,0.083
ChIJ76yMuTi7QIYRGgMThfu1C6E,1,4,4,0,0,7,0,39,2006-03-16,"Meals Provided ,Snacks Provided,Drop-In Care,Part Time Care",Y,NO,NO,NO,273978,Precious Moments Learning Center,HOUSTON,10615 HOMESTEAD RD,77016 2703,Precious Moments Learning Center,3.7,3.0,3,high_confidence,19.8,0,1,0,0,0,9,1.286,0.143
ChIJ76zz07mjToYRwAL4ErYguuQ,0,0,0,0,0,5,0,103,2026-01-28,"School Age Care,Before School Care,Meals Provided ,After School Care,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1513666,Lighthouse Learning Academy LLC-Dallas,DALLAS,1518 JOHN WEST RD,75228 5452,Lighthouse Learning Academy - Dallas,4.8,33.0,5,medium_confidence,0.0,0,0,0,0,0,0,0.0,0.0
ChIJ77dsOvKuQIYRQVGNSuepf8E,2,3,1,2,0,14,1,232,2018-03-26,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1294204,Childrens Lighthouse Learning Center,HOUSTON,14505 W LAKE HOUSTON PKWY,77044 6398,Children's Lighthouse of Houston - Lake Houston,4.7,168.0,5,medium_confidence,7.8,0,0,0,0,0,8,0.571,0.143
ChIJ77iWAeuZToYRhc0lpWX7ToE,1,1,2,0,0,13,1,30,2023-06-20,"School Age Care,Before School Care,Meals Provided ,After School Care,Snacks Provided,Skill Classes,Part Time Care,Transportation to/from School ,Weekend Care,Field Trips",Y,NO,NO,NO,1424490,My Anointed Sisters Children Learning Center LLC,DALLAS,312 W 12TH ST,75208 6501,My Anointed Sisters Children Learning Center LLC,4.0,2.0,2,high_confidence,2.5,0,1,0,0,0,4,0.308,0.077
ChIJ78LU30HdQIYR1SA0lmMq5uE,1,3,1,0,0,6,0,44,2025-12-08,"Before School Care,Meals Provided ,After School Care,Snacks Provided,Part Time Care,Transportation to/from School",N,NO,NO,NO,1504964,HONESTY KID?S ACADEMY,HOUSTON,12320 BEECHNUT ST STE G,77072 3985,Honesty Kid's Academy,5.0,2.0,2,high_confidence,0.1,0,0,0,0,0,5,0.833,0.167
ChIJ7R_LJW1JW4YRvIsU8rZkxXc,5,5,5,0,0,9,0,74,2018-03-01,"School Age Care,Before School Care,After School Care,Transportation to/from School ,Field Trips",N,NO,NO,NO,1287690,Escuela Hispanoamericana de Texas,AUSTIN,12507 FITZHUGH RD,78736 7520,EHAT- Escuela Hispanoamericana de Texas,4.9,66.0,5,high_confidence,7.8,0,0,0,0,0,15,1.667,0.556
ChIJ7SUbWE7BQIYRk_wVW8PMtfA,1,2,2,0,0,7,0,255,1990-02-22,Accredited,N,NO,NO,NO,107966,St. Martin's Preschool,HOUSTON,717 SAGE RD,77056 2111,St. Martin's Episcopal Preschool,5.0,1.0,1,high_confidence,35.9,1,0,0,0,0,5,0.714,0.143
